frame,timestamp,stroke,confidence
443,14.766666666666667,Neutral,0.99
444,14.8,Neutral,0.99
445,14.833333333333334,Neutral,0.98
446,14.866666666666667,Neutral,0.96
447,14.9,Neutral,0.99
448,14.933333333333334,Neutral,1.0
449,14.966666666666667,Neutral,1.0
450,15.0,Neutral,1.0
451,15.033333333333333,Neutral,1.0
452,15.066666666666666,Neutral,1.0
453,15.1,Neutral,0.97
454,15.133333333333333,Neutral,0.94
455,15.166666666666666,Neutral,0.93
456,15.2,Neutral,0.98
457,15.233333333333333,Neutral,0.97
458,15.266666666666667,Neutral,0.98
459,15.3,Neutral,1.0
460,15.333333333333334,Neutral,0.95
461,15.366666666666667,Neutral,0.94
462,15.4,Neutral,0.97
463,15.433333333333334,Neutral,0.97
464,15.466666666666667,Neutral,0.94
465,15.5,Neutral,0.98
466,15.533333333333333,Neutral,0.96
467,15.566666666666666,Neutral,1.0
468,15.6,Neutral,0.95
469,15.633333333333333,Neutral,0.95
470,15.666666666666666,Neutral,0.99
471,15.7,Neutral,0.98
472,15.733333333333333,Neutral,0.96
473,15.766666666666667,Neutral,0.98
474,15.8,Neutral,0.98
475,15.833333333333334,Neutral,0.98
476,15.866666666666667,Neutral,1.0
477,15.9,Neutral,0.97
478,15.933333333333334,Neutral,0.99
479,15.966666666666667,Neutral,1.0
480,16.0,Neutral,1.0
481,16.033333333333335,Neutral,0.99
482,16.066666666666666,Neutral,0.98
483,16.1,Neutral,0.99
484,16.133333333333333,Neutral,0.96
485,16.166666666666668,Neutral,0.96
486,16.2,Neutral,1.0
487,16.233333333333334,Neutral,0.98
488,16.266666666666666,Neutral,0.98
489,16.3,Neutral,1.0
490,16.333333333333332,Neutral,1.0
491,16.366666666666667,Neutral,0.99
492,16.4,Neutral,1.0
493,16.433333333333334,Neutral,0.99
494,16.466666666666665,Neutral,0.96
495,16.5,Neutral,0.99
496,16.533333333333335,Neutral,0.93
497,16.566666666666666,Neutral,0.99
498,16.6,Neutral,0.98
499,16.633333333333333,Neutral,1.0
500,16.666666666666668,Neutral,0.99
501,16.7,Neutral,0.99
502,16.733333333333334,Neutral,1.0
503,16.766666666666666,Neutral,1.0
504,16.8,Neutral,1.0
505,16.833333333333332,Neutral,0.99
506,16.866666666666667,Neutral,0.99
507,16.9,Neutral,0.99
508,16.933333333333334,Neutral,1.0
509,16.966666666666665,Neutral,1.0
510,17.0,Neutral,0.99
511,17.033333333333335,Neutral,0.97
512,17.066666666666666,Neutral,0.98
513,17.1,Neutral,0.99
514,17.133333333333333,Neutral,0.97
515,17.166666666666668,Neutral,1.0
516,17.2,Neutral,0.98
517,17.233333333333334,Neutral,0.98
518,17.266666666666666,Neutral,0.99
519,17.3,Neutral,0.99
520,17.333333333333332,Neutral,0.99
521,17.366666666666667,Neutral,0.98
522,17.4,Neutral,0.99
523,17.433333333333334,Neutral,1.0
524,17.466666666666665,Neutral,0.98
525,17.5,Neutral,0.97
526,17.533333333333335,Neutral,0.98
527,17.566666666666666,Neutral,0.9
528,17.6,Neutral,0.6
529,17.633333333333333,Neutral,0.81
530,17.666666666666668,Neutral,0.9
531,17.7,Neutral,0.79
532,17.733333333333334,Neutral,0.82
533,17.766666666666666,Serve,0.77
534,17.8,Serve,0.94
535,17.833333333333332,Serve,0.99
536,17.866666666666667,Serve,1.0
537,17.9,Serve,1.0
538,17.933333333333334,Serve,1.0
539,17.966666666666665,Serve,1.0
540,18.0,Serve,1.0
541,18.033333333333335,Serve,0.99
542,18.066666666666666,Serve,0.99
543,18.1,Serve,1.0
544,18.133333333333333,Serve,1.0
545,18.166666666666668,Serve,0.99
546,18.2,Serve,0.99
547,18.233333333333334,Serve,0.97
548,18.266666666666666,Serve,0.98
549,18.3,Serve,1.0
550,18.333333333333332,Serve,1.0
551,18.366666666666667,Serve,1.0
552,18.4,Serve,0.99
553,18.433333333333334,Serve,0.96
554,18.466666666666665,Serve,0.97
555,18.5,Serve,0.97
556,18.533333333333335,Serve,0.99
557,18.566666666666666,Serve,0.99
558,18.6,Serve,0.98
559,18.633333333333333,Serve,0.98
560,18.666666666666668,Serve,0.97
561,18.7,Serve,0.94
562,18.733333333333334,Serve,0.92
563,18.766666666666666,Serve,0.95
564,18.8,Serve,0.97
565,18.833333333333332,Serve,0.99
566,18.866666666666667,Serve,0.96
567,18.9,Serve,0.98
568,18.933333333333334,Serve,0.97
569,18.966666666666665,Serve,0.95
570,19.0,Serve,0.92
571,19.033333333333335,Serve,0.94
572,19.066666666666666,Serve,0.85
573,19.1,Serve,0.76
574,19.133333333333333,Serve,0.86
575,19.166666666666668,Serve,0.83
576,19.2,Serve,0.77
577,19.233333333333334,Neutral,0.74
578,19.266666666666666,Neutral,0.91
579,19.3,Neutral,0.94
580,19.333333333333332,Neutral,0.96
581,19.366666666666667,Neutral,0.98
582,19.4,Neutral,0.95
583,19.433333333333334,Neutral,0.98
584,19.466666666666665,Neutral,0.99
585,19.5,Neutral,0.97
586,19.533333333333335,Neutral,1.0
587,19.566666666666666,Neutral,0.98
588,19.6,Neutral,1.0
589,19.633333333333333,Neutral,1.0
590,19.666666666666668,Neutral,0.99
591,19.7,Neutral,0.99
592,19.733333333333334,Neutral,1.0
593,19.766666666666666,Neutral,1.0
594,19.8,Neutral,1.0
595,19.833333333333332,Neutral,1.0
596,19.866666666666667,Neutral,1.0
597,19.9,Neutral,0.99
598,19.933333333333334,Neutral,1.0
599,19.966666666666665,Neutral,1.0
600,20.0,Neutral,1.0
601,20.033333333333335,Neutral,0.97
602,20.066666666666666,Neutral,0.92
603,20.1,Neutral,0.98
604,20.133333333333333,Neutral,0.94
605,20.166666666666668,Neutral,0.99
606,20.2,Neutral,0.99
607,20.233333333333334,Neutral,0.95
608,20.266666666666666,Neutral,0.99
609,20.3,Neutral,0.96
610,20.333333333333332,Neutral,0.89
611,20.366666666666667,Neutral,0.92
612,20.4,Neutral,0.85
613,20.433333333333334,Forehand,0.71
614,20.466666666666665,Forehand,0.9
615,20.5,Forehand,0.89
616,20.533333333333335,Forehand,0.97
617,20.566666666666666,Forehand,0.83
618,20.6,Forehand,1.0
619,20.633333333333333,Forehand,1.0
620,20.666666666666668,Forehand,0.99
621,20.7,Forehand,0.97
622,20.733333333333334,Forehand,0.95
623,20.766666666666666,Forehand,0.7
624,20.8,Neutral,0.48
625,20.833333333333332,Neutral,0.75
626,20.866666666666667,Neutral,0.8
627,20.9,Neutral,0.78
628,20.933333333333334,Neutral,0.78
629,20.966666666666665,Neutral,0.8
630,21.0,Neutral,0.74
631,21.033333333333335,Neutral,0.9
632,21.066666666666666,Neutral,0.97
633,21.1,Neutral,0.98
634,21.133333333333333,Neutral,0.99
635,21.166666666666668,Neutral,0.97
636,21.2,Neutral,0.98
637,21.233333333333334,Neutral,0.99
638,21.266666666666666,Neutral,1.0
639,21.3,Neutral,0.97
640,21.333333333333332,Neutral,0.99
641,21.366666666666667,Neutral,0.99
642,21.4,Neutral,0.98
643,21.433333333333334,Neutral,0.97
644,21.466666666666665,Neutral,0.99
645,21.5,Neutral,0.99
646,21.533333333333335,Neutral,0.97
647,21.566666666666666,Neutral,0.97
648,21.6,Neutral,0.99
649,21.633333333333333,Neutral,0.98
650,21.666666666666668,Neutral,0.97
651,21.7,Neutral,0.97
652,21.733333333333334,Neutral,0.99
653,21.766666666666666,Neutral,0.98
654,21.8,Neutral,0.96
655,21.833333333333332,Neutral,0.97
656,21.866666666666667,Neutral,0.98
657,21.9,Neutral,0.92
658,21.933333333333334,Neutral,0.98
659,21.966666666666665,Neutral,1.0
660,22.0,Neutral,0.98
661,22.033333333333335,Neutral,0.96
662,22.066666666666666,Neutral,0.99
663,22.1,Neutral,0.96
664,22.133333333333333,Neutral,0.97
665,22.166666666666668,Neutral,0.98
666,22.2,Neutral,1.0
667,22.233333333333334,Neutral,0.99
668,22.266666666666666,Neutral,1.0
669,22.3,Neutral,0.98
670,22.333333333333332,Neutral,0.98
671,22.366666666666667,Neutral,0.99
672,22.4,Neutral,0.99
673,22.433333333333334,Neutral,0.98
674,22.466666666666665,Neutral,0.96
675,22.5,Neutral,0.92
676,22.533333333333335,Neutral,0.95
677,22.566666666666666,Neutral,0.88
678,22.6,Serve,0.7
679,22.633333333333333,Serve,0.5
680,22.666666666666668,Neutral,0.61
681,22.7,Neutral,0.52
682,22.733333333333334,Serve,0.91
683,22.766666666666666,Serve,0.96
684,22.8,Serve,0.93
685,22.833333333333332,Serve,0.97
686,22.866666666666667,Serve,0.91
687,22.9,Serve,0.93
688,22.933333333333334,Serve,0.95
689,22.966666666666665,Serve,0.95
690,23.0,Serve,0.93
691,23.033333333333335,Serve,0.96
692,23.066666666666666,Serve,0.97
693,23.1,Serve,0.97
694,23.133333333333333,Serve,0.91
695,23.166666666666668,Serve,0.92
696,23.2,Serve,0.94
697,23.233333333333334,Serve,0.86
698,23.266666666666666,Serve,0.91
699,23.3,Serve,0.95
700,23.333333333333332,Serve,0.95
701,23.366666666666667,Serve,0.82
702,23.4,Serve,0.91
703,23.433333333333334,Serve,0.98
704,23.466666666666665,Serve,0.99
705,23.5,Serve,1.0
706,23.533333333333335,Serve,1.0
707,23.566666666666666,Serve,0.99
708,23.6,Serve,1.0
709,23.633333333333333,Serve,0.99
710,23.666666666666668,Serve,1.0
711,23.7,Serve,1.0
712,23.733333333333334,Serve,1.0
713,23.766666666666666,Serve,0.99
714,23.8,Serve,1.0
715,23.833333333333332,Serve,1.0
716,23.866666666666667,Serve,1.0
717,23.9,Serve,1.0
718,23.933333333333334,Serve,0.96
719,23.966666666666665,Serve,0.99
720,24.0,Serve,0.99
721,24.033333333333335,Serve,0.97
722,24.066666666666666,Serve,0.94
723,24.1,Serve,0.78
724,24.133333333333333,Neutral,0.66
725,24.166666666666668,Neutral,0.88
726,24.2,Neutral,0.81
727,24.233333333333334,Neutral,0.92
728,24.266666666666666,Neutral,0.95
729,24.3,Neutral,0.97
730,24.333333333333332,Neutral,0.97
731,24.366666666666667,Neutral,1.0
732,24.4,Neutral,0.99
