frame,timestamp,stroke,confidence
607,20.233333333333334,Backhand,0.91
608,20.266666666666666,Backhand,0.87
609,20.3,Backhand,0.86
610,20.333333333333332,Backhand,0.7
611,20.366666666666667,Neutral,0.64
612,20.4,Neutral,0.77
613,20.433333333333334,Neutral,0.93
614,20.466666666666665,Neutral,0.93
615,20.5,Neutral,0.97
616,20.533333333333335,Neutral,0.96
617,20.566666666666666,Neutral,0.96
618,20.6,Neutral,0.93
619,20.633333333333333,Neutral,0.95
620,20.666666666666668,Neutral,0.93
621,20.7,Neutral,0.95
622,20.733333333333334,Neutral,0.95
623,20.766666666666666,Neutral,0.97
624,20.8,Neutral,0.98
625,20.833333333333332,Neutral,0.98
626,20.866666666666667,Neutral,0.93
627,20.9,Neutral,0.9
628,20.933333333333334,Neutral,0.93
629,20.966666666666665,Neutral,0.85
630,21.0,Neutral,0.97
631,21.033333333333335,Neutral,0.93
632,21.066666666666666,Neutral,0.91
633,21.1,Neutral,0.87
634,21.133333333333333,Neutral,0.91
635,21.166666666666668,Neutral,0.95
636,21.2,Neutral,0.94
637,21.233333333333334,Neutral,0.97
638,21.266666666666666,Neutral,1.0
639,21.3,Neutral,1.0
640,21.333333333333332,Neutral,1.0
641,21.366666666666667,Neutral,0.99
642,21.4,Neutral,0.99
643,21.433333333333334,Neutral,0.99
644,21.466666666666665,Neutral,0.97
645,21.5,Neutral,0.94
646,21.533333333333335,Neutral,0.98
647,21.566666666666666,Neutral,0.99
648,21.6,Neutral,0.99
649,21.633333333333333,Neutral,0.99
650,21.666666666666668,Neutral,0.99
651,21.7,Neutral,1.0
652,21.733333333333334,Neutral,1.0
653,21.766666666666666,Neutral,1.0
654,21.8,Neutral,1.0
655,21.833333333333332,Neutral,1.0
656,21.866666666666667,Neutral,1.0
657,21.9,Neutral,1.0
658,21.933333333333334,Neutral,1.0
659,21.966666666666665,Neutral,1.0
660,22.0,Neutral,1.0
661,22.033333333333335,Neutral,0.99
662,22.066666666666666,Neutral,1.0
663,22.1,Neutral,1.0
664,22.133333333333333,Neutral,1.0
665,22.166666666666668,Neutral,1.0
666,22.2,Neutral,1.0
667,22.233333333333334,Neutral,1.0
668,22.266666666666666,Neutral,0.99
669,22.3,Neutral,0.99
670,22.333333333333332,Neutral,0.99
671,22.366666666666667,Neutral,0.99
672,22.4,Neutral,1.0
673,22.433333333333334,Neutral,0.99
674,22.466666666666665,Neutral,1.0
675,22.5,Neutral,0.99
676,22.533333333333335,Neutral,0.99
677,22.566666666666666,Neutral,0.99
678,22.6,Neutral,0.99
679,22.633333333333333,Neutral,0.99
680,22.666666666666668,Neutral,1.0
681,22.7,Neutral,0.98
682,22.733333333333334,Neutral,0.96
683,22.766666666666666,Neutral,0.94
684,22.8,Neutral,0.96
685,22.833333333333332,Neutral,0.97
686,22.866666666666667,Neutral,1.0
687,22.9,Neutral,1.0
688,22.933333333333334,Neutral,0.96
689,22.966666666666665,Neutral,0.97
690,23.0,Neutral,0.92
691,23.033333333333335,Neutral,0.96
692,23.066666666666666,Neutral,0.98
693,23.1,Neutral,0.98
694,23.133333333333333,Neutral,0.98
695,23.166666666666668,Neutral,0.99
696,23.2,Neutral,1.0
697,23.233333333333334,Neutral,1.0
698,23.266666666666666,Neutral,0.99
699,23.3,Neutral,0.99
700,23.333333333333332,Neutral,0.95
701,23.366666666666667,Neutral,0.97
702,23.4,Neutral,0.99
703,23.433333333333334,Neutral,0.99
704,23.466666666666665,Neutral,0.99
705,23.5,Neutral,1.0
706,23.533333333333335,Neutral,1.0
707,23.566666666666666,Neutral,1.0
708,23.6,Neutral,1.0
709,23.633333333333333,Neutral,1.0
710,23.666666666666668,Neutral,1.0
711,23.7,Neutral,0.99
712,23.733333333333334,Neutral,0.98
713,23.766666666666666,Neutral,1.0
714,23.8,Neutral,0.97
715,23.833333333333332,Neutral,0.98
716,23.866666666666667,Neutral,0.98
717,23.9,Neutral,0.97
718,23.933333333333334,Neutral,0.95
719,23.966666666666665,Neutral,0.96
720,24.0,Neutral,0.97
721,24.033333333333335,Neutral,0.98
722,24.066666666666666,Neutral,0.98
723,24.1,Neutral,0.99
724,24.133333333333333,Neutral,1.0
725,24.166666666666668,Neutral,0.97
726,24.2,Neutral,0.97
727,24.233333333333334,Neutral,0.95
728,24.266666666666666,Neutral,0.98
729,24.3,Neutral,0.99
730,24.333333333333332,Neutral,0.95
731,24.366666666666667,Neutral,0.98
732,24.4,Neutral,1.0
733,24.433333333333334,Neutral,0.98
734,24.466666666666665,Neutral,0.99
735,24.5,Neutral,0.98
736,24.533333333333335,Neutral,1.0
737,24.566666666666666,Neutral,1.0
738,24.6,Neutral,0.99
739,24.633333333333333,Neutral,1.0
740,24.666666666666668,Neutral,1.0
741,24.7,Neutral,0.96
742,24.733333333333334,Neutral,0.99
743,24.766666666666666,Neutral,0.99
744,24.8,Neutral,0.98
745,24.833333333333332,Neutral,0.99
746,24.866666666666667,Neutral,1.0
747,24.9,Neutral,1.0
748,24.933333333333334,Neutral,1.0
749,24.966666666666665,Neutral,1.0
750,25.0,Neutral,0.99
751,25.033333333333335,Neutral,0.99
752,25.066666666666666,Neutral,0.99
753,25.1,Neutral,0.99
754,25.133333333333333,Neutral,1.0
755,25.166666666666668,Neutral,0.99
756,25.2,Neutral,0.99
757,25.233333333333334,Neutral,1.0
758,25.266666666666666,Neutral,0.91
759,25.3,Neutral,0.99
760,25.333333333333332,Neutral,1.0
761,25.366666666666667,Neutral,1.0
762,25.4,Neutral,0.94
763,25.433333333333334,Neutral,0.95
764,25.466666666666665,Neutral,1.0
765,25.5,Neutral,1.0
766,25.533333333333335,Neutral,1.0
767,25.566666666666666,Neutral,1.0
768,25.6,Neutral,0.99
769,25.633333333333333,Neutral,0.97
770,25.666666666666668,Neutral,0.98
771,25.7,Neutral,0.99
772,25.733333333333334,Neutral,0.99
773,25.766666666666666,Neutral,0.99
774,25.8,Neutral,0.99
775,25.833333333333332,Neutral,0.99
776,25.866666666666667,Neutral,0.99
777,25.9,Neutral,1.0
778,25.933333333333334,Neutral,0.98
779,25.966666666666665,Neutral,0.98
780,26.0,Neutral,0.99
781,26.033333333333335,Neutral,0.85
782,26.066666666666666,Neutral,0.88
783,26.1,Neutral,0.68
784,26.133333333333333,Neutral,0.64
785,26.166666666666668,Serve,0.89
786,26.2,Serve,0.95
787,26.233333333333334,Serve,0.98
788,26.266666666666666,Serve,0.99
789,26.3,Serve,0.98
790,26.333333333333332,Serve,1.0
791,26.366666666666667,Serve,0.99
792,26.4,Serve,1.0
793,26.433333333333334,Serve,0.98
794,26.466666666666665,Serve,0.98
